4295046507 81910 2 148000000
4295046521 100766 0 76000000
4295046536 0 0 0
4295046550 0 0 0
4295046565 0 0 0
4295046579 0 0 0
4295046594 0 0 0
4295046608 0 0 0
4295046622 0 0 0
4295046636 0 0 0
4295046651 0 0 0
4295046666 0 0 0
4295046680 0 0 0
4295046694 0 0 0
4295046708 0 0 0
4295046722 0 0 0
4295046736 0 0 0
4295046750 0 0 0
4295046764 648 0 4000000
4295046778 51042 0 112000000
4295046792 89365 0 92000000
4295046807 0 0 0
4295046821 0 0 0
4295046835 0 0 0
4295046850 0 0 0
4295046864 0 0 0
4295046878 0 0 0
4295046892 0 0 0
4295046906 0 0 0
4295046920 0 0 0
4295046934 0 0 0
4295046948 0 0 0
4295046962 0 0 0
4295046976 0 0 0
4295046991 0 0 0
4295047005 0 0 0
4295047019 0 0 0
4295047033 5600 0 32000000
4295047047 55980 0 112000000
4295047061 53313 0 96000000
4295047075 0 0 0
4295047090 0 0 0
4295047105 0 0 0
4295047119 0 0 0
4295047133 0 0 0
4295047147 0 0 0
4295047161 0 0 0
4295047176 0 0 0
4295047191 0 0 0
4295047205 0 0 0
4295047219 0 0 0
4295047233 0 0 0
4295047247 0 0 0
4295047261 0 0 0
4295047275 0 0 0
4295047289 3793 0 16000000
4295047303 10077 0 60000000
4295047317 67143 0 116000000
4295047331 15032 0 8000000
4295047346 0 0 0
4295047361 0 0 0
4295047376 0 0 0
4295047390 0 0 0
4295047404 0 0 0
4295047418 0 0 0
4295047433 0 0 0
4295047447 0 0 0
4295047462 0 0 0
4295047476 0 0 0
4295047490 0 0 0
4295047504 0 0 0
4295047518 0 0 0
4295047533 0 0 0
4295047547 4100 0 16000000
4295047561 4100 0 12000000
4295047575 16109 0 68000000
4295047589 16330 0 72000000
4295047603 21875 0 76000000
4295047617 15387 0 64000000
4295047631 0 0 0
4295047645 0 0 0
4295047659 0 0 0
4295047674 0 0 0
4295047689 0 0 0
4295047703 0 0 0
4295047718 0 0 0
4295047733 0 0 0
4295047747 0 0 0
4295047761 0 0 0
4295047775 0 0 0
4295047790 0 0 0
4295047804 290 0 24000000
4295047818 6402 0 36000000
4295047832 251 0 0
4295047846 4152 0 24000000
4295047860 14416 0 60000000
4295047874 14723 0 72000000
4295047888 13703 0 60000000
4295047903 8298 0 64000000
4295047918 18564 0 60000000
4295047932 12941 0 28000000
4295047946 0 0 0
4295047960 0 0 0
4295047974 0 0 0
4295047988 0 0 0
4295048002 0 0 0
4295048016 0 0 0
4295048030 0 0 0
4295048045 0 0 0
4295048059 1207 0 12000000
4295048073 7443 0 40000000
4295048087 2794 0 12000000
4295048101 5698 0 16000000
4295048115 6074 0 16000000
4295048129 0 0 0
4295048143 0 0 0
4295048157 975 0 8000000
4295048171 17858 0 88000000
4295048185 13233 0 68000000
4295048199 17714 0 64000000
4295048213 18409 0 60000000
4295048227 25104 0 64000000
4295048241 6846 0 12000000
4295048256 0 0 0
4295048270 0 0 0
4295048285 0 0 0
4295048299 0 0 0
4295048314 0 0 0
4295048328 9380 0 44000000
4295048342 5987 0 16000000
4295048357 8577 0 32000000
4295048371 5954 0 12000000
4295048385 0 0 0
4295048399 0 0 0
4295048413 0 0 0
4295048428 13688 51 60000000
4295048442 7503 79 16000000
4295048457 0 0 0
4295048471 6253 63 20000000
4295048486 20856 199 80000000
4295048500 22532 445 68000000
4295048515 12846 623 60000000
4295048530 16741 1159 64000000
4295048544 2568 226 8000000
4295048558 0 0 0
4295048572 0 0 0
4295048586 8746 120 40000000
4295048601 4791 70 16000000
4295048615 4139 312 20000000
4295048629 7864 652 28000000
4295048643 0 0 0
4295048657 0 0 0
4295048671 0 0 0
4295048685 3329 199 24000000
4295048699 10817 600 44000000
4295048713 3551 212 8000000
4295048727 0 0 0
4295048742 6606 689 28000000
4295048756 12322 768 52000000
4295048771 7835 780 32000000
4295048785 7073 696 56000000
