4295109998 44095 2 124000000
4295110012 65293 0 100000000
4295110026 88277 0 100000000
4295110040 4275 0 4000000
4295110054 0 0 0
4295110069 0 0 0
4295110083 0 0 0
4295110097 0 0 0
4295110111 0 0 0
4295110126 0 0 0
4295110140 0 0 0
4295110154 0 0 0
4295110168 0 0 0
4295110182 0 0 0
4295110196 0 0 0
4295110210 0 0 0
4295110224 0 0 0
4295110239 0 0 0
4295110253 0 0 0
4295110267 2278 0 20000000
4295110281 36462 0 104000000
4295110295 53362 0 112000000
4295110309 63802 0 104000000
4295110323 0 0 0
4295110338 0 0 0
4295110352 0 0 0
4295110367 0 0 0
4295110381 0 0 0
4295110395 0 0 0
4295110409 0 0 0
4295110423 0 0 0
4295110437 0 0 0
4295110451 0 0 0
4295110465 0 0 0
4295110480 0 0 0
4295110494 0 0 0
4295110508 0 0 0
4295110523 1870 0 20000000
4295110538 10224 0 48000000
4295110552 0 0 0
4295110566 15838 0 60000000
4295110580 46930 0 100000000
4295110594 52125 0 76000000
4295110608 0 0 0
4295110622 0 0 0
4295110636 0 0 0
4295110650 0 0 0
4295110664 0 0 0
4295110678 0 0 0
4295110692 0 0 0
4295110706 0 0 0
4295110720 0 0 0
4295110735 0 0 0
4295110749 0 0 0
4295110763 0 0 0
4295110777 0 0 0
4295110791 10110 0 40000000
4295110805 0 0 0
4295110820 0 0 0
4295110834 5572 0 28000000
4295110848 22989 0 116000000
4295110862 35674 0 112000000
4295110877 32989 0 60000000
4295110891 0 0 0
4295110905 0 0 0
4295110919 0 0 0
4295110933 0 0 0
4295110949 0 0 0
4295110963 0 0 0
4295110977 0 0 0
4295110992 0 0 0
4295111007 0 0 0
4295111023 0 0 0
4295111037 816 0 12000000
4295111052 7384 0 48000000
4295111066 0 0 0
4295111081 0 0 4000000
4295111096 4100 0 20000000
4295111111 0 0 0
4295111126 12120 0 88000000
4295111140 31010 0 112000000
4295111154 30670 0 100000000
4295111168 0 0 0
4295111182 0 0 0
4295111196 0 0 0
4295111211 0 0 0
4295111225 0 0 0
4295111239 0 0 0
4295111253 0 0 0
4295111268 0 0 0
4295111282 0 0 0
4295111299 2451 0 32000000
4295111313 4425 0 40000000
4295111328 0 0 0
4295111343 3438 0 24000000
4295111357 0 0 0
4295111371 0 0 0
4295111386 0 0 0
4295111400 3073 0 44000000
4295111414 8817 0 104000000
4295111429 17585 0 120000000
4295111443 13101 0 112000000
4295111457 19307 0 96000000
4295111472 0 0 0
4295111487 0 0 0
4295111502 0 0 0
4295111516 0 0 0
4295111531 0 0 0
4295111546 0 0 0
4295111560 4408 0 40000000
4295111575 1206 0 8000000
4295111589 0 0 0
4295111603 2807 0 40000000
4295111617 0 0 0
4295111632 0 0 0
4295111646 0 0 0
4295111660 0 0 0
4295111674 0 0 0
4295111688 0 0 0
4295111702 1701 0 52000000
4295111716 7716 0 108000000
4295111731 7999 0 84000000
4295111745 10336 0 88000000
4295111760 13499 0 120000000
4295111774 9275 0 76000000
4295111789 0 0 0
4295111803 0 0 0
4295111817 2800 0 44000000
4295111831 1830 0 20000000
4295111846 0 0 0
4295111860 1257 0 20000000
4295111875 1058 0 16000000
4295111889 0 0 0
4295111904 0 0 0
4295111918 0 0 0
4295111932 0 0 0
4295111946 0 0 0
4295111961 0 0 0
4295111975 0 0 0
4295111989 0 0 0
4295112005 1708 0 36000000
4295112019 6410 0 112000000
4295112033 7583 0 96000000
4295112047 3254 0 72000000
4295112061 4857 0 56000000
4295112075 4900 0 60000000
4295112089 8184 0 56000000
4295112103 10247 0 60000000
4295112117 8658 0 56000000
4295112131 4401 0 56000000
4295112145 3199 0 32000000
4295112159 27518 12 48000000
4295112173 3767 73 4000000
4295112188 0 0 0
4295112202 0 0 0
4295112217 0 0 0
4295112232 0 0 0
4295112246 0 0 0
4295112260 0 0 0
4295112275 690 14 8000000
4295112290 8429 0 28000000
4295112304 0 0 0
4295112318 9495 16 24000000
4295112332 10289 279 20000000
4295112346 15373 437 20000000
4295112360 630 24 4000000
4295112375 30081 346 64000000
4295112389 23869 824 64000000
4295112403 5383 204 16000000
4295112417 19814 357 56000000
4295112431 25543 1067 72000000
4295112445 20815 1157 48000000
4295112459 4550 304 4000000
4295112473 0 0 0
4295112488 0 0 0
4295112503 0 0 0
4295112517 0 0 0
4295112531 0 0 0
4295112545 5765 294 0
4295112559 1441 79 4000000
4295112573 3347 314 16000000
4295112587 7800 578 24000000
4295112601 8511 509 20000000
4295112615 8848 550 28000000
4295112629 12324 766 24000000
4295112643 5321 472 8000000
4295112657 16723 1383 40000000
4295112671 13389 1097 44000000
4295112685 10994 547 24000000
4295112699 10540 921 44000000
4295112713 14779 1842 52000000
4295112727 10948 1533 40000000
4295112741 7266 1092 36000000
4295112755 983 200 0
4295112769 0 0 0
4295112783 0 0 0
4295112797 0 0 0
4295112811 1863 350 12000000
4295112825 2640 552 0
4295112839 2933 391 0
4295112853 6073 809 12000000
4295112867 5910 822 28000000
4295112881 6906 938 24000000
4295112895 9105 1100 40000000
4295112909 3933 594 20000000
4295112924 5294 692 16000000
4295112938 11696 1603 68000000
4295112952 10771 1664 52000000
4295112966 8177 1266 36000000
4295112980 6078 1059 24000000
4295112994 7090 1263 32000000
4295113009 8664 1632 48000000
4295113024 8557 1874 56000000
4295113038 5000 1255 32000000
4295113052 1065 386 4000000
4295113067 0 0 0
4295113081 30 5 0
4295113095 2529 513 20000000
4295113109 3047 626 24000000
4295113123 3145 640 4000000
4295113137 3323 594 16000000
4295113152 5786 1145 40000000
4295113166 5695 1139 32000000
4295113180 5816 1229 24000000
4295113194 2840 641 4000000
4295113208 1450 275 8000000
4295113222 6690 1374 24000000
4295113236 8880 1955 60000000
4295113250 8584 1973 64000000
4295113264 7120 1650 28000000
4295113278 3454 933 28000000
4295113292 4303 1188 40000000
4295113306 5717 1547 44000000
4295113320 6295 1807 68000000
4295113335 5326 1653 32000000
4295113349 2049 677 8000000
4295113363 1226 412 24000000
4295113377 2052 590 16000000
4295113392 2808 920 16000000
4295113407 2527 729 20000000
4295113421 3002 757 12000000
4295113435 2633 735 12000000
4295113449 4320 1210 44000000
4295113463 4374 1292 28000000
4295113477 4486 1412 20000000
4295113491 1537 531 12000000
4295113505 3173 910 20000000
4295113519 5344 1497 40000000
4295113533 6672 2002 60000000
4295113547 6739 1973 60000000
4295113561 4030 1273 36000000
4295113575 3327 1097 20000000
4295113589 4070 1414 44000000
4295113603 5534 1735 48000000
4295113617 3312 1077 24000000
4295113631 2914 1035 28000000
4295113645 5695 2037 56000000
4295113659 3869 1316 44000000
4295113673 2765 1016 36000000
4295113687 4313 1376 12000000
4295113701 1917 646 8000000
4295113715 2642 814 24000000
4295113730 1159 472 16000000
4295113744 4302 1401 32000000
4295113758 3697 1307 40000000
4295113772 4551 1601 52000000
4295113786 1954 653 4000000
4295113800 2188 731 24000000
4295113814 4073 1306 28000000
4295113828 2409 800 16000000
4295113843 5824 1961 60000000
4295113857 3950 1257 56000000
4295113871 2967 1005 36000000
4295113885 5658 2023 44000000
4295113899 2905 985 36000000
4295113913 3802 1523 40000000
4295113928 3818 1350 36000000
4295113942 4144 1436 60000000
4295113957 4166 1634 28000000
4295113971 5044 1936 52000000
4295113985 3636 1437 32000000
4295114000 3644 1382 36000000
4295114014 3507 1307 44000000
4295114029 2614 959 8000000
4295114044 3004 1307 24000000
4295114058 2469 1000 28000000
4295114073 2100 750 16000000
4295114087 4777 1818 52000000
4295114101 4027 1564 28000000
4295114116 2360 935 12000000
4295114130 3241 1178 24000000
4295114144 2631 901 28000000
4295114159 4294 1656 36000000
4295114173 3826 1629 24000000
4295114188 4627 1600 52000000
4295114202 3293 1237 64000000
4295114217 3544 1409 36000000
4295114231 2523 922 16000000
4295114245 4015 1609 48000000
4295114259 4284 1621 32000000
4295114274 4095 1518 68000000
4295114289 4721 1772 68000000
4295114304 4770 1888 64000000
4295114318 3688 1402 44000000
4295114332 3761 1450 40000000
4295114346 2634 1047 28000000
4295114360 3756 1347 40000000
4295114374 4106 1319 32000000
4295114389 3514 1287 28000000
4295114403 2889 1091 24000000
4295114417 3069 1132 36000000
4295114431 4071 1507 32000000
4295114445 2915 1089 20000000
4295114459 3188 1110 36000000
4295114473 3421 1210 48000000
4295114487 4281 1531 44000000
4295114501 3238 1133 40000000
4295114515 3788 1324 40000000
4295114529 4689 1749 44000000
4295114543 2753 1075 24000000
4295114557 3452 1296 16000000
4295114571 2507 849 8000000
4295114585 3606 1197 44000000
4295114599 4701 1535 52000000
4295114613 4610 1424 52000000
4295114627 5490 1524 52000000
4295114641 4933 1403 44000000
4295114655 5392 1518 56000000
4295114669 5358 1442 52000000
4295114683 4731 1230 40000000
4295114697 4776 1256 56000000
4295114711 5644 1498 52000000
4295114725 4365 1172 52000000
4295114739 4268 1146 44000000
4295114753 6481 1672 52000000
4295114767 1593 411 16000000
4295114781 1629 437 4000000
4295114795 1531 364 12000000
4295114809 2433 569 24000000
4295114823 2384 640 20000000
4295114837 2329 647 20000000
4295114851 2032 576 28000000
4295114865 789 212 0
4295114880 1513 404 16000000
4295114895 6048 1556 64000000
4295114909 6886 1827 48000000
4295114923 5164 1339 56000000
4295114937 5451 1521 56000000
4295114952 5976 1594 60000000
4295114966 9019 2445 72000000
4295114981 7175 1960 76000000
4295114995 6120 1641 68000000
4295115010 7790 2168 72000000
4295115024 4144 1167 48000000
4295115039 6444 1849 60000000
4295115053 7612 2155 48000000
4295115067 3622 974 36000000
4295115081 3579 1024 24000000
4295115095 1567 513 12000000
4295115109 912 297 0
4295115123 1555 440 12000000
4295115137 1820 511 8000000
4295115151 3657 980 24000000
4295115165 4099 1110 24000000
4295115179 2295 625 24000000
4295115193 2188 623 12000000
4295115207 4156 1174 12000000
4295115221 4068 1149 24000000
4295115235 4073 1157 20000000
4295115249 3336 947 24000000
4295115263 4385 1289 16000000
4295115277 2111 628 20000000
4295115291 3185 923 36000000
4295115305 6329 1836 48000000
4295115319 4643 1378 44000000
4295115333 5326 1538 52000000
4295115347 7854 2304 72000000
4295115361 4008 1154 52000000
4295115375 3870 1207 48000000
4295115389 6732 1995 64000000
4295115403 8532 2562 92000000
4295115417 4116 1216 40000000
4295115431 2950 925 48000000
4295115445 4206 1334 56000000
4295115459 5221 1690 60000000
4295115473 3376 1090 56000000
4295115487 3027 1019 40000000
4295115501 3741 1300 40000000
4295115515 5144 1847 52000000
4295115529 3159 1038 32000000
4295115543 4625 1581 28000000
4295115557 2897 1042 32000000
4295115571 1472 508 20000000
4295115585 3537 1261 40000000
4295115599 4043 1467 36000000
4295115613 2730 984 12000000
4295115627 2158 802 8000000
4295115641 2606 967 20000000
4295115655 1635 629 12000000
4295115669 1037 358 20000000
4295115683 2662 1038 8000000
4295115697 2616 1010 16000000
4295115711 4704 1687 56000000
4295115725 3590 1383 52000000
4295115739 2608 919 32000000
4295115753 4140 1326 60000000
4295115767 5438 1928 48000000
4295115781 2444 941 52000000
4295115795 7026 2475 92000000
4295115809 2868 988 32000000
4295115823 3338 1205 52000000
4295115837 5831 2121 68000000
4295115851 5770 2142 56000000
4295115865 2075 800 24000000
4295115879 5135 1891 56000000
4295115893 4983 1841 68000000
4295115907 2158 823 40000000
4295115921 3621 1398 60000000
4295115935 5063 1823 64000000
4295115949 3686 1398 60000000
4295115963 3138 1197 40000000
4295115977 2988 1155 52000000
4295115991 3117 1195 32000000
4295116005 2140 821 16000000
4295116019 3817 1400 28000000
4295116033 3198 1186 32000000
4295116047 2305 819 4000000
4295116061 2877 1089 8000000
4295116075 2645 995 8000000
4295116089 1172 488 4000000
4295116103 2898 1073 40000000
4295116117 1581 527 24000000
4295116131 2989 1082 36000000
4295116145 1191 417 16000000
4295116159 1471 557 16000000
4295116173 794 304 0
4295116187 738 262 44000000
4295116201 1783 622 64000000
4295116215 1653 668 28000000
4295116229 1927 753 24000000
4295116243 2768 1060 36000000
4295116257 1447 547 12000000
4295116271 435 172 0
4295116285 291 101 0
4295116299 0 0 0
4295116313 0 0 0
4295116327 56 13 12000000
4295116341 0 0 0
4295116355 0 0 0
4295116369 0 0 0
4295116384 0 0 0
4295116398 0 0 0
4295116412 0 0 0
4295116426 0 0 0
4295116441 0 0 0
4295116455 0 0 0
4295116469 0 0 0
4295116484 0 0 0
4295116498 107 17 72000000
